reaction,FC,p,q,enrichment,changed
10FTHF5GLUtl,1.0,0.0,0.0,1,1
10FTHF5GLUtm,1.0,0.0,0.0,1,1
10FTHFtl,-1.0,0.0,0.0,-1,1
10FTHFtm,0.2175844191105254,5.205457009939086e-12,5.981295516959211e-12,0,0
12DHCHOLabc,-0.5540926169310709,3.0940781182944927e-138,5.473400206161266e-138,0,0
12DHCHOLt2,-0.5540926169308601,3.0940781182944927e-138,5.473400206161266e-138,0,0
12PPDRte,1.0,8.2e-322,1.82e-321,1,1
24_25DHVITD2t,-1.0,0.0,0.0,-1,1
24_25DHVITD2tm,-1.0,0.0,0.0,-1,1
24_25DHVITD3t,-1.0,0.0,0.0,-1,1
24_25DHVITD3tm,-1.0,0.0,0.0,-1,1
24_25VITD2Hm,-1.0,0.0,0.0,-1,1
24_25VITD3Hm,-1.0,0.0,0.0,-1,1
25HVITD2tin_m,-1.0,0.0,0.0,-1,1
25HVITD3tin_m,-1.0,0.0,0.0,-1,1
2H3MVc,0.0,1.0,1.0,0,0
2HATVACIDGLUChr,-0.11909066014998976,5.194801845515002e-08,5.757424872008371e-08,0,0
2HATVACIDGLUCitr,-0.11909066014998938,5.194801845515002e-08,5.757424872008371e-08,0,0
2HATVACIDGLUCteb,-0.11909066014998675,5.194801845515002e-08,5.757424872008371e-08,0,0
2HATVACIDitr,0.1190906601500904,5.194801845515002e-08,5.757424872008371e-08,0,0
2HATVACIDteb,-0.681036937216691,2.4405826232998913e-255,5.008461822275497e-255,0,0
2HATVACIDtep,-0.8734770534035554,0.0,0.0,-1,1
2HATVACIDthc,-1.0,0.0,0.0,-1,1
2HATVLACGLUChr,-0.06711744123615322,0.01960232095219542,0.02036998925906646,0,0
2HATVLACGLUCitr,-0.06711744123614118,0.01960232095219542,0.02036998925906646,0,0
2HATVLACGLUCteb,-0.06711744123615304,0.01960232095219542,0.02036998925906646,0,0
2HATVLACOXDhc,-0.06711744123615217,0.01960232095219542,0.02036998925906646,0,0
2HATVLACteb,-0.2053572018806184,3.4297459018708595e-16,4.070036478455175e-16,0,0
2HATVLACtep,0.2053572018804428,3.4297459018708595e-16,4.070036478455175e-16,0,0
2HBO,0.0,1.0,1.0,0,0
2HIVc,0.0,1.0,1.0,0,0
2PGtr,0.4117587611051247,0.0,0.0,0,0
34DHALDD,1.0,0.0,0.0,1,1
34DHPHAte,1.0,0.0,0.0,1,1
34DHPHELAT1tc,0.2806303378098445,0.0,0.0,0,0
34DHPHEt,-1.0,0.0,0.0,-1,1
3DHCDCHOLabc,0.7479574292514584,7.244723226071667e-282,1.540769655349072e-281,0,0
3DHCDCHOLt2,0.747957429251453,7.244723226071667e-282,1.540769655349072e-281,0,0
3DHCHOLabc,0.03825663714694319,7.335921717149848e-05,7.782693332652697e-05,0,0
3DHCHOLt2,0.03825663714694561,7.335921717149848e-05,7.782693332652697e-05,0,0
3DHDCAabc,0.1480005109175403,1.1157313408241001e-33,1.4458256216698446e-33,0,0
3DHDCAt2,0.14800051091752814,1.1157313408241001e-33,1.4458256216698446e-33,0,0
3DHLCAabc,-0.46507538858966097,6.683182560861083e-116,1.1313814988045247e-115,0,0
3DHLCAt2,-0.4650753885896643,6.683182560861083e-116,1.1313814988045247e-115,0,0
3HCO3_NAt,-0.1224865884383107,0.0,0.0,0,0
3HLYTCL,-0.22425882061424932,3.6339369843938636e-35,4.741363178037048e-35,0,0
3HPPt,-0.14150999151191046,1.5818384838992494e-101,2.5278399301527223e-101,0,0
3HPPtm,0.14150999151193003,1.5818384838992494e-101,2.5278399301527223e-101,0,0
3HPVSTETteb,0.030413503605736372,1.2696120775805016e-24,1.5686273746825689e-24,0,0
3HPVSTETtev,-0.030413503605073926,1.2696120775805016e-24,1.5686273746825689e-24,0,0
3HPVSteb,0.17497538636238694,1.047670755116839e-32,1.351489351710925e-32,0,0
3HPVStep,-0.1749753863634273,1.047670755116839e-32,1.351489351710925e-32,0,0
3ISPVSteb,0.25350599579921573,1.0004257340859742e-76,1.5219810167894623e-76,0,0
3ISPVStep,-0.25350599579973926,1.0004257340859742e-76,1.5219810167894623e-76,0,0
3PGtr,0.5120572818726921,0.0,0.0,0,0
4AABUTNt,-1.0,0.0,0.0,-1,1
4HATVACIDteb,0.5143362293744561,1.2648578104450944e-222,2.4882806236514703e-222,0,0
4HATVACIDtep,-0.5143362293747424,1.2648578104450944e-222,2.4882806236514703e-222,0,0
4HATVLACteb,0.04132068619725068,1.2696120775805016e-24,1.5686273746825689e-24,0,0
4HATVLACtep,-0.04132068619799453,1.2696120775805016e-24,1.5686273746825689e-24,0,0
56DHPVSteb,-0.2343127392036488,1.95944553657125e-33,2.5348382735009028e-33,0,0
56DHPVStev,0.2343127392039375,1.95944553657125e-33,2.5348382735009028e-33,0,0
56DURAtd,0.06830095053855652,4.0660830919911046e-47,5.644039912362348e-47,0,0
56EPPVSteb,0.17737423745836559,2.153892257575863e-43,2.9274461773604045e-43,0,0
56EPPVStev,-0.17737423745844716,2.153892257575863e-43,2.9274461773604045e-43,0,0
5AOPt,0.12497998643156996,2.529553479526401e-118,4.307791821103916e-118,0,0
5FTHFt2_1,-1.0,0.0,0.0,-1,1
5MTAte,0.5177440237872735,0.0,0.0,0,0
5MTHFt,0.22378894056168305,4.147632068006112e-136,7.32577119132349e-136,0,0
5MTHFt2_1,0.02441802201671072,2.928166742788413e-18,3.5058113887949415e-18,0,0
5THFtl,1.0,0.0,0.0,1,1
5THFtm,1.0,0.0,0.0,1,1
6EPSteb,-0.19677356630932458,4.564357804197157e-28,5.79625181367719e-28,0,0
6EPVStep,0.19677356631009954,4.564357804197157e-28,5.79625181367719e-28,0,0
7DHCDCHOLabc,0.06914810487300395,7.709567304002036e-09,8.615686869604625e-09,0,0
7DHCDCHOLt2,0.06914810487300915,7.709567304002036e-09,8.615686869604625e-09,0,0
7DHCHOLabc,-0.14889298490370503,3.6831887568019337e-19,4.43303625686815e-19,0,0
7DHCHOLt2,-0.14889298490372171,3.6831887568019337e-19,4.43303625686815e-19,0,0
7DHCHSTEROLtd,-1.0,0.0,0.0,-1,1
7DHCHSTEROLtr,-1.0,0.0,0.0,-1,1
7HPVSteb,-0.32057706215910964,1.2146029729227987e-62,1.7847546582162436e-62,0,0
7HPVStev,0.3205770621591446,1.2146029729227987e-62,1.7847546582162436e-62,0,0
AACTOOR,1.0,0.0,0.0,1,1
AACTte,-0.1528756681686556,6.3151556458138154e-52,8.90128794548927e-52,0,0
AACTtm,0.5096047793647763,0.0,0.0,0,0
ABTD,-1.0,0.0,0.0,-1,1
ABUTt2rL,0.31079310019549927,1.2731334052701707e-160,2.352461887308931e-160,0,0
ACACT4p,-1.0,0.0,0.0,-1,1
ACACT5p,-1.0,0.0,0.0,-1,1
ACCOAC,0.13548928694431656,5.34562e-318,1.1820456e-317,0,0
ACChex,-0.2807142921514188,1.1979681866777803e-20,1.4525841668430897e-20,0,0
ACGALK,0.0202183597599883,0.18116454248303263,0.1850570662248346,0,0
ACGALtly,0.06595298006956853,1.1968461534608873e-29,1.5249597555542963e-29,0,0
ACGALtr,0.2127186955264776,1.2221860773260014e-212,2.396072704860769e-212,0,0
ACGAM6PS,-0.2239890146941681,8.626549012104484e-120,1.4734868896423976e-119,0,0
ACGAMK,-0.09018112036698595,1.3022098987478291e-59,1.8903581354596349e-59,0,0
ACGAMPM,0.395118896633571,2.65915180710717e-176,5.027493308880332e-176,0,0
ACGAMtly,0.05410807989111776,1.0354287586439385e-19,1.2515087008609468e-19,0,0
ACGLUtd,-1.0,0.0,0.0,-1,1
ACGLUtm,1.0,0.0,0.0,1,1
ACGLYtc,1.0,0.0,0.0,1,1
ACGLYte,1.0,0.0,0.0,1,1
ACGSm,-1.0,0.0,0.0,-1,1
ACHOMm,1.0,0.0,0.0,1,1
ACHOMte,1.0,0.0,0.0,1,1
ACHOMtm,1.0,0.0,0.0,1,1
ACITL,0.2396441866217611,1.690722046468961e-05,1.815636569431609e-05,0,0
ACLEUm,1.0,0.0,0.0,1,1
ACLEUte,1.0,0.0,0.0,1,1
ACLEUtm,1.0,0.0,0.0,1,1
ACLYSt,0.21293592993144692,1.65134576941857e-113,2.665043172427989e-113,0,0
ACLYStm,0.21293592993146987,1.65134576941857e-113,2.665043172427989e-113,0,0
ACNAMlt,0.21190435369137942,1.5667756082255056e-94,2.470892838956879e-94,0,0
ACNAMtr,-0.2119043536913802,1.5667756082255056e-94,2.470892838956879e-94,0,0
ACOAHim,1.0,0.0,0.0,1,1
ACRNtm,-1.0,0.0,0.0,-1,1
ACRNtr,-6.262477090111763,0.0,0.0,-1,1
ACTYRm,1.0,0.0,0.0,1,1
ACTYRtc,1.0,0.0,0.0,1,1
ACTYRte,1.0,0.0,0.0,1,1
ACt2m,-0.09164167186595067,2.5766074972787e-26,3.243143027462765e-26,0,0
ACt2r,-0.1022540277298493,7.053692183224609e-30,8.99247238107182e-30,0,0
ACtp,-0.21885359160935475,1.5960079045723672e-272,3.366072124061129e-272,0,0
ADA,0.09155675377700283,6.914010091642317e-26,8.673870824149405e-26,0,0
ADADir,1.0,0.0,0.0,1,1
ADAe,0.48703085129177465,6.926908895158878e-246,1.400106828941768e-245,0,0
ADEt,1.0,0.0,0.0,1,1
ADK1m,-2.030510754667934,1.5075361928992265e-258,3.1076762350461025e-258,-1,1
ADMDC,-0.5555376871722363,0.0,0.0,0,0
ADNK1,-0.1031674399466308,2.478045227082155e-09,2.7788202497304555e-09,0,0
ADNK1m,-0.5612266903299094,2.6270185242115367e-139,4.672530219992772e-139,0,0
ADNK4,-1.0,0.0,0.0,-1,1
ADNt2,-0.723500043595233,0.0,0.0,0,0
ADNtm,-2.0305107546674055,1.5075361928992265e-258,3.1076762350461025e-258,-1,1
ADPT,1.0,0.0,0.0,1,1
ADRNCOAtx,-0.1094962893601746,5.7690608353924265e-27,7.31388712575862e-27,0,0
ADRNCPT1,1.0,0.0,0.0,1,1
ADRNCPT2,1.0,0.0,0.0,1,1
ADRNCRNt,1.0,0.0,0.0,1,1
ADRNt,-0.9351893795295839,1.083476044558057e-297,2.348045900932086e-297,-1,1
ADSL2r,0.17058901773874474,9.803857095159588e-13,1.1373869797231408e-12,0,0
AGDC,-0.2365158055660728,6.694200298676395e-222,1.3157764928147746e-221,0,0
AGPOP,-0.4653828006565817,3.0940781182944927e-138,5.473400206161266e-138,0,0
AHCYSte,-1.0,0.0,0.0,-1,1
AHCi,-1.0,0.0,0.0,-1,1
AHEXASE2ly,0.4523973983458951,6.103857836584651e-115,1.029490286998239e-114,0,0
AHEXASEly,-0.21180208541730175,1.1157313408241001e-33,1.4458256216698446e-33,0,0
AICARte,-0.17058901773839577,9.803857095159588e-13,1.1373869797231408e-12,0,0
AIRCr,0.17058901773871726,9.803857095159588e-13,1.1373869797231408e-12,0,0
AKGt4_3,0.09241800272159476,9.256398497811612e-84,1.4359688220262473e-83,0,0
AKR1C1,-0.14634633846545075,4.6103971535538226e-175,8.644968204116535e-175,0,0
ALATA_L,-0.26201872135041887,1.4773569429441138e-42,2.00554940142681e-42,0,0
ALAt4,-0.6747128103865936,0.0,0.0,0,0
ALAtN1,1.0,0.0,0.0,1,1
ALCD19y,1.0,0.0,0.0,1,1
ALCD21_D,-1.0,0.0,0.0,-1,1
ALLTNti,-0.011824266193529644,1.5679195140192733e-26,1.9756997962407409e-26,0,0
ALOX52,1.0,0.0,0.0,1,1
ALR,1.0,0.0,0.0,1,1
ALR2,-1.0,0.0,0.0,-1,1
ALR3,-1.0,0.0,0.0,-1,1
AMETAMte,0.6926884768882754,8.247170039460093e-80,1.2613969189040169e-79,0,0
AMETt,-4.703075080500977,0.0,0.0,-1,1
AMY1e,-0.05135019042120041,1.3591194647620518e-48,1.8981093137007358e-48,0,0
AMY2e,0.23913428721842234,8.949959584179312e-121,1.5344709069193981e-120,0,0
AND19ONEc,-1.0,0.0,0.0,-1,1
AND19ONEt,-1.0,0.0,0.0,-1,1
ANDRSTANDRtr,-0.003375952907677328,0.0002883096840614359,0.0003043120717059189,0,0
ANDRSTRNtr,0.0033759529076735958,0.0002883096840614359,0.0003043120717059189,0,0
AOBUTDsm,0.5096047793647762,0.0,0.0,0,0
APRGSTRNte,0.14634633846546463,4.6103971535538226e-175,8.644968204116535e-175,0,0
APRTO2,1.0,0.0,0.0,1,1
ARABR,-1.0,0.0,0.0,-1,1
ARAB_Lt,-1.0,0.0,0.0,-1,1
ARACHCOAtx,-1.7219305502168105,9.435017633532794e-100,1.504591910532623e-99,-1,1
ARACHCPT1,1.0,0.0,0.0,1,1
ARACHCPT2,1.0,0.0,0.0,1,1
ARACHCRNt,1.0,0.0,0.0,1,1
ARACHDCOAtx,-3.329723350155048,1.475594015696813e-309,3.244032315819006e-309,-1,1
ARACHDt2,1.0,0.0,0.0,1,1
ARACHDtr,0.05918148795254892,1.8563677968613695e-09,2.086813454402781e-09,0,0
ARACHFATPc,0.3120944713462577,8.329499266785476e-31,1.0648693180282608e-30,0,0
ARTFR208,1.0,0.0,0.0,1,1
ASAH1,-0.16800787247348006,1.4521567744883152e-39,1.939041403968599e-39,0,0
ASNNm,1.0,0.0,0.0,1,1
ASNPHELAT2tc,-0.4077249428254122,7.44e-321,1.65e-320,0,0
ASNt4,0.5746606410532118,0.0,0.0,0,0
ASNtm,1.0,0.0,0.0,1,1
ASPNATm,1.0,0.0,0.0,1,1
ASPt6,-1.0,0.0,0.0,-1,1
ATP1ter,0.06877438602173776,1.9092886474554655e-07,2.1058466377445008e-07,0,0
ATP2ter,1.0,0.0,0.0,1,1
ATPtg,-0.3860307838391803,1.4578519998015312e-84,2.2677697774690485e-84,0,0
ATPtm,-0.5264173472312171,0.0,0.0,0,0
ATVLACThc,1.0,0.0,0.0,1,1
ATVLACitr,-0.0671174412361423,0.01960232095219542,0.02036998925906646,0,0
ATVLACtdhc,-1.0,0.0,0.0,-1,1
A_MANASEly,0.11510371799150133,3.1690847643253713e-32,4.0651216594662714e-32,0,0
B3GALTg,0.34917108147883585,1.837273440992013e-114,2.9798564266835634e-114,0,0
B3GNT39g,-0.009181708219716618,0.06153429181321559,0.06359658239028894,0,0
B3GNT51g,0.34917108147884446,1.837273440992013e-114,2.9798564266835634e-114,0,0
BILDGLCURt,-1.0,0.0,0.0,-1,1
BILDGLCURte,-0.2212080356729609,4.312386962685144e-45,5.892734759788921e-45,0,0
BILGLCURtr,-0.24727465473566917,7.1128978872759734e-68,1.0601981044261118e-67,0,0
BILIRUBt2,-0.21885159760022802,7.89195695786226e-174,1.4761840801509573e-173,0,0
BILIRUBtr,0.29158553582648866,2.146349786144595e-70,3.216001452384744e-70,0,0
BIOMASS_maintenance,-0.057666159255581606,0.00967775474446886,0.010093526657622458,0,0
BIOMASS_maintenance_noTrTr,0.03849190482497907,0.28779764348473313,0.2937183463471203,0,0
B_MANNASEly,0.11510371799151324,3.1690847643253713e-32,4.0651216594662714e-32,0,0
C05769te,0.3273756062012274,1.3639763952989482e-80,2.0889893517263087e-80,0,0
C05769te2,0.7297078224475555,0.0,0.0,0,0
C05769te3,0.7576620056530323,0.0,0.0,0,0
C05770te,0.2523088139935671,1.7219581232661912e-49,2.412221262918016e-49,0,0
C05770te3,-0.34337717239386306,2.231788601339735e-55,3.1771313713395354e-55,0,0
C05770te4,-0.23230553368623633,1.0946236062021009e-36,1.4355925685937897e-36,0,0
C05957t,-1.0,0.0,0.0,-1,1
C05957td,1.0,0.0,0.0,1,1
C11695td,1.0,0.0,0.0,1,1
C14768td,0.08895032970146183,1.0768117192423136e-15,1.2738643563042819e-15,0,0
C14769td1,1.0,0.0,0.0,1,1
C14STR,0.3220876975912117,1.8563677968613695e-09,2.086813454402781e-09,0,0
C14STRr,0.1048281660634639,8.329499266785476e-31,1.0648693180282608e-30,0,0
C160CPT1,-1.0,0.0,0.0,-1,1
C161CPT1,1.0,0.0,0.0,1,1
C161CPT2,1.0,0.0,0.0,1,1
C161CRNt,1.0,0.0,0.0,1,1
C180CPT1,-1.0,0.0,0.0,-1,1
C180CPT2,-1.0,0.0,0.0,-1,1
C180CRNt,-1.0,0.0,0.0,-1,1
C181CPT1,1.0,3.044463318719866e-194,5.867791632870552e-194,1,1
C181CPT2,-1.0,0.0,0.0,-1,1
C181CRNt,-1.0,0.0,0.0,-1,1
C204CPT1,1.0,0.0,0.0,1,1
C204CPT2,0.14114133476849539,4.312386962685144e-45,5.892734759788921e-45,0,0
C204CRNt,0.14114133476884025,4.312386962685144e-45,5.892734759788921e-45,0,0
C226COAtx,0.04720550142213545,5.194801845515002e-08,5.757424872008371e-08,0,0
C3STDH1,0.6160691288641437,4.8878146754685455e-17,5.809371400739177e-17,0,0
C3STDH1Pr,0.35246917609655437,7.941083403595438e-93,1.2437578810572951e-92,0,0
C3STDH1r,-0.15423640606772784,1.5839049278876935e-19,1.9124185425606966e-19,0,0
C3STKR2r,0.3270175287622072,5.997303182676252e-61,8.72821802478776e-61,0,0
C4CRNe,0.0403305626588448,3.3470758389799365e-37,4.409946342120217e-37,0,0
C4STMO1r,-0.24500914828219544,7.969763456935227e-47,1.0982488048747698e-46,0,0
C4STMO2r,0.3270175287621755,5.997303182676252e-61,8.72821802478776e-61,0,0
C4tcx,0.04033056265885018,3.3470758389799365e-37,4.409946342120217e-37,0,0
C4x,0.04033056265884466,3.3470758389799365e-37,4.409946342120217e-37,0,0
C80CPT1,1.2139603101438272,0.0,0.0,1,1
C8CRNe,-0.3220589580285577,0.0,0.0,0,0
CA24GSc,-0.7480992424281175,4.081984225381012e-294,8.804431004082674e-294,0,0
CA24Gte,0.0761683606555946,7.709567304002036e-09,8.615686869604625e-09,0,0
CA2t,-0.07991660808317588,4.853305934225328e-25,6.048740656418459e-25,0,0
CA3Sabc,-0.09435267681029448,3.318343646488803e-15,3.9174651843183905e-15,0,0
CA3St,0.7683458673400957,0.0,0.0,0,0
CAATPS_1,1.0,0.0,0.0,1,1
CALAtr,0.06830095053856784,4.0660830919911046e-47,5.644039912362348e-47,0,0
CARN1619Zt_m,-1.0,2.3731348927723294e-117,4.0353903318229924e-117,-1,1
CARN1819Zt_m,-1.0,0.0,0.0,-1,1
CATr,-0.10770003852807786,1.3924815513476377e-193,2.679294182272605e-193,0,0
CAt7r,-0.8545209112352794,0.0,0.0,-1,1
CBPPer,1.0,0.0,0.0,1,1
CBPter,1.0,0.0,0.0,1,1
CDCA24GSc,-0.2630787390245163,1.9235329004551243e-12,2.215801150347599e-12,0,0
CDCA24Gte,-0.2630787390245229,1.9235329004551243e-12,2.215801150347599e-12,0,0
CDCA3GSc,0.006064087948506586,2.214758736930358e-06,2.4009878563777085e-06,0,0
CDCA3Gte,0.006064087948506904,2.214758736930358e-06,2.4009878563777085e-06,0,0
CDIPTr,0.024683743115684442,0.07761108123267829,0.0795993201676278,0,0
CE2176t,1.0,0.0,0.0,1,1
CE2510t,0.008399598519618785,0.0010264669536591562,0.001076469479894391,0,0
CE2512te,0.031124086638201855,4.441088228134397e-06,4.794022391959647e-06,0,0
CE2537ATP,-1.0,0.0,0.0,-1,1
CE4843HYDc,0.33358237364103016,1.3746584738471068e-12,1.5891441931707688e-12,0,0
CE4843td,0.333582373640564,1.3746584738471068e-12,1.5891441931707688e-12,0,0
CE5629t,0.1385386478304387,1.0578366251525282e-266,2.2106073064084887e-266,0,0
CERT2rt,-0.3725968443601016,1.3529081395435592e-72,2.033818428483796e-72,0,0
CHLSTD78I,-0.07837081429447502,3.9587400002181794e-05,4.209620074789322e-05,0,0
CHLSTI_1,0.32208769759117756,1.8563677968613695e-09,2.086813454402781e-09,0,0
CHOLATEt2,0.01294253885553172,4.312386962685144e-45,5.892734759788921e-45,0,0
CHOLESACATc_1,1.0,0.0,0.0,1,1
CHOLESTTDe,-2.3675013981922453,0.0,0.0,-1,1
CHOLPtr,-1.0,0.0,0.0,-1,1
CHSTEROLtrc,-1.0,2.432149587982038e-292,5.240949348229472e-292,-1,1
CHTNASE,-0.5254445771062748,2.396619961945673e-168,4.453653707785037e-168,0,0
CITt2r,-0.5053758801733128,0.0,0.0,0,0
CITt4_4,0.5409576753158385,0.0,0.0,0,0
CLOXAtex2,0.6350174531236582,0.0,0.0,0,0
CLPNDCOAtx,-0.12708739784848197,2.928166742788413e-18,3.5058113887949415e-18,0,0
CLS_hs,-0.024683743115766092,0.07761108123267829,0.0795993201676278,0,0
CO2t,0.06232450360694753,3.65394511e-315,8.048554773e-315,0,0
CO2ter,-0.7657198226872769,0.0,0.0,0,0
CO2tm,0.4359164126930678,0.0,0.0,0,0
COAtp,-1.4300504800127412,0.0,0.0,-1,1
COAtr,0.49597723271844174,0.0,0.0,0,0
COPROSTabc,0.06517311592737891,2.798513019401821e-06,3.030947655564763e-06,0,0
COPROSTt2,0.06517311592738001,2.798513019401821e-06,3.030947655564763e-06,0,0
CORE5GTg,-1.0,0.0,0.0,-1,1
CORE7GTg,-1.0,0.0,0.0,-1,1
CRMte,0.06904787340778175,1.7628312247911467e-53,2.4924292781743475e-53,0,0
CRNCARtm,-29.202394121557784,0.0,0.0,-1,1
CRNtp,0.0403305626588478,3.3470758389799365e-37,4.409946342120217e-37,0,0
CSAPASEly,0.15760180440514684,7.847683261668956e-40,1.0528167667918025e-39,0,0
CSDPASEly,0.22137301064534345,7.969763456935227e-47,1.0982488048747698e-46,0,0
CSEPASEly,0.2811756304665813,1.4009782290842566e-250,2.857044073968073e-250,0,0
CSNAT2m,-1.0,0.0,0.0,-1,1
CSNATm,-3.043112261954297,0.0,0.0,-1,1
CSNATr,-1.51911097898086,0.0,0.0,-1,1
CSPG_Atly,0.15760180440515884,7.847683261668956e-40,1.0528167667918025e-39,0,0
CSPG_Dtly,0.221373010645343,7.969763456935227e-47,1.0982488048747698e-46,0,0
CSPG_Etly,0.28117563046658417,1.4009782290842566e-250,2.857044073968073e-250,0,0
CSm,-0.5903641767467485,0.0,0.0,0,0
CTPS1,0.059818260542817886,1.690722046468961e-05,1.815636569431609e-05,0,0
CTPS2,-0.19823324949010207,1.71066707235859e-10,1.9470036205098764e-10,0,0
CYP2R1,-1.0,0.0,0.0,-1,1
CYSGLTH,-0.9457000798458793,2.5872247709377997e-181,4.915942487327277e-181,-1,1
CYSGLUexR,-6.9050541908441065,2.4519919833257585e-73,3.7055931827479344e-73,-1,1
CYSPHELAT2tc,0.776477561794875,0.0,0.0,0,0
CYSt4,-0.11887628504319057,1.1090105986229903e-175,2.0863661880112643e-175,0,0
CYTDK1,0.02076032481655331,8.493582764331036e-19,1.0201239930633382e-18,0,0
CYTDK2,-0.14010457082887612,1.382902816518576e-11,1.582640033748942e-11,0,0
Coqe,0.05402893728537428,2.3238432018190207e-83,3.592825329641602e-83,0,0
DADNK,-0.08181382014957946,1.3746584738471068e-12,1.5891441931707688e-12,0,0
DAGt,-0.07069837933465152,5.795101457747716e-58,8.354024969412691e-58,0,0
DATPtm_cho,-0.6957656568347889,0.0,0.0,0,0
DCA24GSc,-0.9674357441432685,0.0,0.0,-1,1
DCA24Gte,0.16493688649300464,5.356249099254043e-22,6.536342483688623e-22,0,0
DCA3GSc,0.27514073585593957,8.558957839743207e-54,1.2116341060976427e-53,0,0
DCA3Gte,0.2751407358559384,8.558957839743207e-54,1.2116341060976427e-53,0,0
DCA3Sabc,-0.39473773177309346,1.482037203950835e-169,2.760823591359841e-169,0,0
DCA3St,-0.18457128111205465,5.921566070217685e-46,8.1403697423113e-46,0,0
DCIm,0.0,1.0,1.0,0,0
DCK1m,1.0,0.0,0.0,1,1
DCMPDA,-1.0,0.0,0.0,-1,1
DCMPtm,1.0,0.0,0.0,1,1
DCMPtr,-1.0,0.0,0.0,-1,1
DCSPTN1CPT1,1.0,0.0,0.0,1,1
DCSPTN1CPT2,1.0,0.0,0.0,1,1
DCSPTN1CRNt,1.0,0.0,0.0,1,1
DCYTD,1.0,0.0,0.0,1,1
DCYTt,1.0,0.0,0.0,1,1
DCYTtm,1.0,0.0,0.0,1,1
DEDOLP1_L,-0.01747150990591066,0.5005673707894058,0.5083643703344121,0,0
DEDOLP2_L,-0.01747150990591556,0.5005673707894058,0.5083643703344121,0,0
DEDOLR_L,-0.01747150990591094,0.5005673707894058,0.5083643703344121,0,0
DESAT14_9,0.8374499649149012,0.0,0.0,1,1
DESAT16,-0.1951284656955419,8.66144540069212e-23,1.059807957339379e-22,0,0
DESAT16_2,-0.35159254077657237,2.8333430413611358e-109,4.566164421176633e-109,0,0
DESAT18,0.08182307370053177,1.1412985810949231e-07,1.2600113023989428e-07,0,0
DESAT18_10,0.7980592380930365,0.0,0.0,0,0
DESAT18_11,-0.3086494371882974,2.807532301000516e-60,4.0807571406899214e-60,0,0
DESAT18_12,-0.30864943718818594,2.807532301000516e-60,4.0807571406899214e-60,0,0
DESAT18_3,-0.3062629410032287,1.2184061416761676e-88,1.903082009106786e-88,0,0
DESAT18_5,0.6036570329384987,0.0,0.0,0,0
DESAT18_6,-0.6971319867118636,2.378637707353e-312,5.234379217144e-312,0,0
DESAT18_8,0.032310144380240054,1.3746584738471068e-12,1.5891441931707688e-12,0,0
DESAT18_9,0.08865306172751733,1.8563677968613695e-09,2.086813454402781e-09,0,0
DESAT22_1p,-0.11800242057372216,9.503852238345747e-32,1.2177310953343622e-31,0,0
DESAT22_2p,-0.12708739784845677,2.928166742788413e-18,3.5058113887949415e-18,0,0
DESAT24_1,0.18958223454984793,7.8580359170637845e-25,9.766905208463811e-25,0,0
DGNSK,0.32757538792238045,5.835110804296636e-95,9.25989072003124e-95,0,0
DHAPtm,-0.0006376248488690107,4.441088228134397e-06,4.794022391959647e-06,0,0
DHAPtr,-0.3218178015388121,0.0,0.0,0,0
DHCR241r,1.0,0.0,0.0,1,1
DHCR242r,-1.0,0.0,0.0,-1,1
DHCR71r,1.0,0.0,0.0,1,1
DHCR72r,1.0,0.0,0.0,1,1
DHCRD1,-0.1834163615228007,6.977595468924532e-13,8.144692000043878e-13,0,0
DHCRD2,0.4220545697392663,1.4521567744883152e-39,1.939041403968599e-39,0,0
DHFR,-0.04809236225993827,2.2025638207223236e-116,3.734212956083464e-116,0,0
DHFR2i,-0.037639558306664087,2.5766074972787e-26,3.243143027462765e-26,0,0
DHFRim,-0.7357649342782184,0.0,0.0,0,0
DHFtm,-7.410148264272397,9.6867846026964e-277,2.0524830513791255e-276,-1,1
DHPM1,-0.06830095053855252,4.0660830919911046e-47,5.644039912362348e-47,0,0
DKMPPD,-0.8149180159143307,0.0,0.0,0,0
DLNLCGt,-1.0,0.0,0.0,-1,1
DMATT,0.33142832335956907,1.269310553972161e-61,1.8591570501697504e-61,0,0
DMATTx,-0.20453302601039072,1.8240952462376744e-32,2.3464404464004358e-32,0,0
DM_15HPET_r,-1.0,0.0,0.0,-1,1
DM_4abut_c,0.31079310019549516,1.2731334052701707e-160,2.352461887308931e-160,0,0
DM_Asn_X_Ser_Thr_l,0.42339042973601965,5.586512295364291e-156,1.0314256519434719e-155,0,0
DM_C02712_c,-0.08380050006587264,1.5008470151493183e-142,2.679916188240019e-142,0,0
DM_Lcystin_c,0.2531385462481616,0.0,0.0,0,0
DM_Ser_Gly_Ala_X_Gly_l,0.21894118127528153,1.5075361928992265e-258,3.1076762350461025e-258,0,0
DM_Ser_Thr_l,-1.0,0.0,0.0,-1,1
DM_ca24g_c,-1.0,0.0,0.0,-1,1
DM_ca3s_c,0.8183461831343247,0.0,0.0,0,0
DM_core5_g,-1.0,0.0,0.0,-1,1
DM_core7_g,-1.0,0.0,0.0,-1,1
DM_datp_m,-0.6957656568347872,0.0,0.0,0,0
DM_dca24g_c,-1.0,0.0,0.0,-1,1
DM_dca3s_c,-0.12363050135814975,3.293282821940129e-24,4.0579219220666165e-24,0,0
DM_dopa_c,0.07321219077429189,1.269310553972161e-61,1.8591570501697504e-61,0,0
